job_id,company_name,job_title,job_description,posting_date,location,job_url,employment_type,job_category,seniority_level,tech_stack_tags,countries,remote_policy,salary_min,salary_max,salary_currency,salary_period,first_seen,last_seen,weeks_observed,observed_dates,job_status,scraped_date,company_industry,source
nvidia_d7b9535280dcff9b,NVIDIA,Senior Software Engineer - Datacenter Systems,,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer---Datacenter-Systems_JR2017468,,engineering,senior,[],[],,,,,,2026-05-13,2026-07-29,7,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08"", ""2026-07-29""]",closed,2026-07-29,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_d7c279ec30d3c60b,NVIDIA,Senior C++ and Build Engineer - DC System Software,,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-IL-Champaign/Senior-C---and-Build-Engineer---DC-System-Software_JR2006966-1,,engineering,senior,[],[],,,,,,2026-05-13,2026-07-08,6,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_d867f5522b1194d9,NVIDIA,Developer Technology Engineer- Gaming,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Japan-Tokyo/Developer-Technology-Engineer_JR2015974,,engineering,,[],[],,,,,,2026-05-13,2026-07-08,5,"[""2026-05-13"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_d89caa6ce79f2b0c,NVIDIA,Verification Engineer - New College Grad 2026,,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Verification-Engineer---New-College-Grad-2026_JR2017633,,engineering,junior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_d9cf4b9c19ed8e40,NVIDIA,Formal Verification Engineer,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Tel-Aviv/Formal-Verification-Engineer_JR2016971,,engineering,,[],[],,,,,,2026-05-13,2026-07-08,3,"[""2026-05-13"", ""2026-05-20"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_dad7147a3f20ca08,NVIDIA,Senior DL Algorithms Engineer - Inference Performance,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-DL-Algorithms-Engineer---Inference-Performance_JR2017176,,ml-ai,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_db7fbc8e09c9336d,NVIDIA,"Senior Solutions Architect, AI Infrastructure",,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Solutions-Architect--AI-Infrastructure_JR2007409,,engineering,senior,[],[],,,,,,2026-05-13,2026-07-08,3,"[""2026-05-13"", ""2026-07-01"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_dc81fa8110d6cbf3,NVIDIA,"Senior HPC Architect, Automation and At-Scale Deployment",,2026-05-13,13 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-HPC-Architect_JR1999579,,,,[],[],,,,,,2026-05-13,2026-09-02,12,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08"", ""2026-07-29"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_dd33af4afa365ef0,NVIDIA,"Senior Technical Program Manager, Cloud Infrastructure, Observability and Systems Monitoring",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Technical-Program-Manager--Cloud-Infrastructure--Observability-and-Systems-Monitoring_JR2016921,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_de0dcc5cae486dfb,NVIDIA,"System Software Engineer, Neural Graphics SDKs",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/System-Software-Engineer--Neural-Graphics-SDKs_JR2012087,,engineering,,[],[],,,,,,2026-05-13,2026-05-13,1,"[""2026-05-13""]",closed,2026-05-13,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_de59fa747420c824,NVIDIA,EBC Center Manager (Fixed Term),,2026-05-13,"Germany, Munich",https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Germany-Munich/EBC-Center-Manager--Fixed-Term-_JR2017671,,ops,,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_df337fc9f6b80b6f,NVIDIA,Cybersecurity Manager - India,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Pune/Cybersecurity-Manager---India_JR2016815,,engineering,mid,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_df6fbee8dfbaa0fb,NVIDIA,"Senior System Software Engineer, Client Embedded Controller",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Senior-System-Software-Engineer--Client-Embedded-Controller_JR2013136-1,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_dfbd5fed9193208e,NVIDIA,"Machine Learning Applications and Compiler Engineer, LPX - New College Grad 2026",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Canada-Toronto/Machine-Learning-Applications-and-Compiler-Engineer--LPX---New-College-Grad-2026_JR2016937,,ml-ai,junior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e112a3f598fd753f,NVIDIA,"Senior System Software Engineer, NCCL - Partner Enablement",,2026-05-13,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Switzerland-Zurich/Senior-System-Software-Engineer--NCCL---Partner-Enablement_JR1997936,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e1492bab4665c0ea,NVIDIA,"Senior Software Verification Engineer, Bluefield BMC",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Software-Verification-Engineer--Bluefield-BMC_JR2014939,,engineering,senior,[],[],,,,,,2026-05-13,2026-06-24,4,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24""]",closed,2026-06-24,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e2b06d8a87f14ed6,NVIDIA,Technical Account Manager - HPC,,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Switzerland-Remote/Technical-Account-Manager---HPC_JR2017147,,support,,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e2c49b0dd4cc10fd,NVIDIA,"Senior Systems Software Engineer, Machine Learning",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Systems-Software-Engineer--Machine-Learning_JR2017483,,ml-ai,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e37850d74582376c,NVIDIA,Senior ASIC Timing Engineer,,2026-05-13,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-ASIC-Timing-Engineer_JR2017336,,,,[],[],,,,,,2026-05-13,2026-09-02,12,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08"", ""2026-07-29"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e3d577b1742c7014,NVIDIA,"Senior Datacenter Technical Program Manager, At-Scale AI Clusters",,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Datacenter-Technical-Program-Manager_JR2011480,,,,[],[],,,,,,2026-05-13,2026-09-02,11,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01"", ""2026-07-08"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e41cfffa5728fa53,NVIDIA,"Senior Technical Program Manager, DGX Cloud - Trust Services",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Technical-Program-Manager--DGX-Cloud---Trust-Services_JR2017458,,,,[],[],,,,,,2026-05-13,2026-08-27,6,"[""2026-05-13"", ""2026-05-20"", ""2026-08-05"", ""2026-08-12"", ""2026-08-20"", ""2026-08-27""]",closed,2026-08-27,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e4b7086e9475de69,NVIDIA,Senior Formal Verification Engineer,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Gurugram/Senior-Formal-Verification-Engineer_JR2017396,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e4b774fd7f8e423b,NVIDIA,"Technical Program Manager, Cloud Infrastructure",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Technical-Program-Manager--Cloud-Infrastructure_JR2013887,,,,[],[],,,,,,2026-05-13,2026-09-02,3,"[""2026-05-13"", ""2026-05-20"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e5f9121167a87b5b,NVIDIA,Senior Mixed Signal Design Engineer,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Senior-Mixed-Signal-Design-Engineer_JR2015016,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e655110bf67c50df,NVIDIA,"Senior Account Manager, Financial Services -Data Provider-Exchange",,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-NY-New-York/Senior-Account-Manager---Financial-Services_JR2017582,,sales,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e67c8209b6a41e73,NVIDIA,Senior AI Frameworks Engineer,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-AI-Frameworks-Engineer_JR2017423,,ml-ai,senior,[],[],,,,,,2026-05-13,2026-07-01,5,"[""2026-05-13"", ""2026-05-20"", ""2026-06-10"", ""2026-06-24"", ""2026-07-01""]",closed,2026-07-01,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e6fc20ca76361be7,NVIDIA,"Senior Solution Engineer, Networking",,2026-05-13,6 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Solution-Engineer--Networking_JR2016634,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-13,1,"[""2026-05-13""]",closed,2026-05-13,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e769808cf1b736c0,NVIDIA,Senior System Software Engineer - Dynamo-Triton Inference Server,,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-System-Software-Engineer---Dynamo-Triton-Inference-Server_JR2013405,,engineering,senior,[],[],,,,,,2026-05-13,2026-07-08,3,"[""2026-05-13"", ""2026-05-20"", ""2026-07-08""]",closed,2026-07-08,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e7dde6614db9852a,NVIDIA,"Manager, Solutions Architecture - Continuous Bringup and Optimization",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Japan-Tokyo/Manager--Solutions-Architecture---Continuous-Bringup-and-Optimization_JR2016732-1,,engineering,mid,[],[],,,,,,2026-05-13,2026-05-13,1,"[""2026-05-13""]",closed,2026-05-13,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_e80c7c411f9ae15f,NVIDIA,"Senior Data Engineer, NSV",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Tel-Hai/Senior-Data-Engineer--NSV_JR2016600,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_ea2bd6505a00b0c1,NVIDIA,Firmware Engineer,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Tel-Aviv/Firmware-Engineer_JR2016517-1,,engineering,,[],[],,,,,,2026-05-13,2026-05-13,1,"[""2026-05-13""]",closed,2026-05-13,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_eae334da1ca6e6fa,NVIDIA,"System Software Engineer, Platform Operations",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/China-Shanghai/System-Software-Engineer--Platform-Operations_JR2012011,,engineering,,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_eb4543e8674205c7,NVIDIA,Senior Contract Lifecycle Management Administrator,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-IL-Remote/Senior-Contract-Lifecycle-Management-Administrator_JR2017034,,other,senior,[],[],,,,,,2026-05-13,2026-05-13,1,"[""2026-05-13""]",closed,2026-05-13,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_eb7c2d2583fbae22,NVIDIA,"Senior Developer Relations Manager, Capital Markets",,2026-05-13,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-NY-New-York/Senior-Developer-Relations-Manager--Capital-Markets_JR2017419-1,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_ebaa38bafcc15c70,NVIDIA,"Senior Software Engineer, RL Post-Training Frameworks",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--RL-Post-Training-Frameworks_JR2015863,,,,[],[],,,,,,2026-05-13,2026-09-02,3,"[""2026-05-13"", ""2026-08-27"", ""2026-09-02""]",active,2026-09-02,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_ec1774c2e56f0528,NVIDIA,"Senior Deep Learning Software Engineer, Inference",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Deep-Learning-Software-Engineer--Inference_JR2002670,,ml-ai,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_ed1286431e61752c,NVIDIA,Power Architect - New College Grad 2026,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Power-Architect---New-College-Grad-2026_JR2017842,,engineering,junior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_ed96465875868985,NVIDIA,Senior Customer Program Manager – Datacenter Engineering & Operations,,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Tel-Aviv/Senior-Customer-Program-Manager---Datacenter-Engineering---Operations_JR2016155,,ops,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_ed9d19b80b022d60,NVIDIA,Cyber Security Analyst,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Bengaluru/Cyber-Security-Analyst_JR2015853,,,,[],[],,,,,,2026-05-13,2026-08-12,6,"[""2026-05-13"", ""2026-05-20"", ""2026-06-24"", ""2026-07-29"", ""2026-08-05"", ""2026-08-12""]",closed,2026-08-12,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_edbe06d9dc74a978,NVIDIA,"Supercomputing Account Manager, Public Sector",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-NM-Remote/Supercomputing-Account-Manager--Public-Sector_JR2018031,,sales,,[],[],,,,,,2026-05-13,2026-05-13,1,"[""2026-05-13""]",closed,2026-05-13,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_edcf2f60ceb4ef68,NVIDIA,Cloud Security Architecture Lead,,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Remote/Cloud-Security-Architecture-Lead_JR2017261,,engineering,,[],[],,,,,,2026-05-13,2026-07-01,3,"[""2026-05-13"", ""2026-05-20"", ""2026-07-01""]",closed,2026-07-01,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_eee116e56f48870f,NVIDIA,Senior HPC and AI Operation Engineer,,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-HPC-and-AI-Cluster-Administrator_JR2012342,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_ef479e8a52407a72,NVIDIA,"Account Manager, Automotive",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Account-Manager--Automotive_JR2017586,,sales,,[],[],,,,,,2026-05-13,2026-05-20,2,"[""2026-05-13"", ""2026-05-20""]",closed,2026-05-20,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_ef5e02236c6232dc,NVIDIA,"Solutions Architect, AI Models",,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Solutions-Architect--Applied-AI_JR2002944,,ml-ai,,[],[],,,,,,2026-05-13,2026-05-13,1,"[""2026-05-13""]",closed,2026-05-13,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_f0f9d3282cb5f228,NVIDIA,Senior Safety Architect - DRIVE SW,,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/India-Bengaluru/Senior-Safety-Architect---DRIVE-SW_JR2016306,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-13,1,"[""2026-05-13""]",closed,2026-05-13,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_f2018fb83add2a62,NVIDIA,Senior Chip Architect,,2026-05-13,2 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/Israel-Yokneam/Senior-Chip-Architect_JR2015545,,engineering,senior,[],[],,,,,,2026-05-13,2026-05-13,1,"[""2026-05-13""]",closed,2026-05-13,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_f30e8029a9cd4892,NVIDIA,"Lead Software Engineer, Fleet Management - DGX Cloud",,2026-05-13,3 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-WA-Seattle/Lead-Software-Engineer--Fleet-Management---DGX-Cloud_JR2016367,,engineering,staff,[],[],,,,,,2026-05-13,2026-05-13,1,"[""2026-05-13""]",closed,2026-05-13,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
nvidia_f360997c0a7dfa5b,NVIDIA,Systems Software Engineer - Automation Tools Development,,2026-05-13,4 Locations,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Systems-Software-Engineer---Automation-Tools-Development_JR2014590,,engineering,,[],[],,,,,,2026-05-13,2026-05-13,1,"[""2026-05-13""]",closed,2026-05-13,Semiconductors and AI computing,"Aramente/eu-tech-jobs (CC BY-4.0), NVIDIA Workday feed"
